tweet_id	tweet_text	class_label	hashtags	mentions	text_length	text_length_category	class_label_encoded	hashtags_frequency	hashtags_sentiment	hashtags_topics
1479428196676349953	همام عقيل أراد أن يحث الناس على أخذ لقاح الانفلونزا مع الجرعة الثالثة من لقاح كوفيد فأقام الحجة على نفسه وعلى كل المناديب حيث أقر أن الانفلونزا أخطر من كورونا أيها الفذ مادام كورونا أضعف فيجب أن نتعامل معه دون لقاح كما كنا نفعل دائما مع الانفلونزا وهي أخطر أهدوا كلامه للمناديب	Yes			277	100+	1	0	0.0	0
1524379426347171840	"  هذه تعديلات جينية و ليست لقاحات استغرقت صناعتها أو طباعتها أقل من ثلاث ساعات، مازالت أتذكر شهادة ماجد العاني @<USER> حينما قال أن هذه اللقاحات""عبارة عن قواعد نتروجينية تم طباعتها في ساعات قليلة."	Yes		asad12q80	198	100+	1	0	0.0	0
1485312326614110208	الصحة: هناك مليون و 700 ألف في المملكة لم يحصلوا إلا على جرعة واحدة من لقاح كورونا.	Yes			83	81-90	1	0	0.0	0
1493727248813281281	اخر مقابلة للعالم لوك موناتييه، حاصل على جائزة نوبل لاكتشافه الايدز، ويقول انه لقاحات كوفيد تسبب الايدز. تم مسح المقابلة من الانترنت، ومسح دراسته. وتوفى بعد ٦ ايام من هذه المقابلة	Yes			179	100+	1	0	0.0	0
1487884595907502084	نحن في لحظة حرجة. لقاحات ال mRNA فاشلة تماما وبالاخص في اكثر دول العالم تلقيحا. وبالذات التعزيزية خطرها اكبر من نفعها ولا بد من سحبها من الاسواق. الموضوع خطير جدا ولا يحتمل التاخير. اللقاحات فاشلة تماما ضد اميكرون. هل من مزيد من المدافعين عن اللقاحات المقدسة صباح الخير بالليل	Yes			276	100+	1	0	0.0	0
1505265296596258830	  أثبت الغرب أنه بربري همجي يُكيّف المبادئ حسب مصلحته في موضعين هذا العقد: سطوه على المعدات الطبية والكمامات وتوز اللقاحات أثناء جائحة كورونا، حتى أن الدول الأوروبية أصبحت تسرق من بعضها البعض، ومصادرته أموال وممتلكات تجار ومستثمرين لمجرد حملهم للجنسية الروسية !	Yes			261	100+	1	0	0.0	0
1529126601895645185	الدكتور فاوتشي يتحدث عن سمية لقاح الجدري في مقابلة سابقة: لقاح الجدري له بعض الآثار الجانبية السامة النادرة ولكنها قد تكون خطيرة إذا كان عندك نقص بالمناعة فقد يكون مميتًا. و التهاب عضلة القلب مرتبط به. لقد قبلنا سمية لقاح الجدري لأن مرض الجدري كان موجود.   التكملة	Yes			266	100+	1	0	0.0	0
1523980045018091521	دراسة بريطانية جديدة تؤكد : الجرعة الرابعة من لقاح كورونا تمنح الأشخاص حماية أعلى من تلك التي توفرها الجرعات الثلاث، حيث ارتفعت مستويات الأجسام المضادة أعلى من المستويات التي شوهدت بعد الجرعة الثالثة. -	Yes			202	100+	1	0	0.0	0
1548964772724498433	  نيويورك: صف طويل لتلقي لقاح #جدري_القرود، الغالبية العظمى من الرجال بسبب انتشاره بين الشواذ .	Yes	جدري_القرود		95	91-100	1	1	0.0	0
1487731349008044034	لم يتوفى طفل واحد من مرض كورونا خلال سنتين من بداية الوباء قد تكون أضرار التطعيم على هذه الفئة تفوق الفوائد بكثير لذلك التمهيد لتطعيم هذه الفئة من الأطفال ما هو إلا عبث الوضع أصبح لا يطاق و تعدى مرحلة الوباء إلى مرحلة الغباء	Yes			224	100+	1	0	0.0	0
1480945532185059328	بفضل الله أكثر من (53,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن في كافة مناطق المملكة.  #خذ_الخطوة خذ اللقاح وسجل الآن عبر تطبيق صحتي.  	Yes	خذ_الخطوة		154	100+	1	1	0.0	2
1488055788602109955	علماء في نيوزلندا يكتشفون أجسام مثيرة للجدل داخل لقاحات فايزر متناهية الصغر بحجم جزيئ النانو لالمون ماذا تكون بالضبط!	Yes			117	100+	1	0	0.0	0
1485218750597111812	استمرار القيود على غير المحصنين ودوام سلسلة التطعيمات دون استراتيجية حقيقية وفرض اجراءات على حرية السفر أمور يجب مناقشتها بجدية مع الحكومة .. لذلك سأتقدم غداً صباحاً ومجموعة من الزملاء بطلب جلسة خاصة الأحد القادم للمناقشة ووضع الحلول لرفع هذه القيود.	No			250	100+	0	0	0.0	0
1482340884498759686	إلزامية التطعيم للطفل تعني تعريض الأب للمساءلة القانونية في حال أمتنع عن تطعيم طفله باللقاح المقرر! ندرك جيداً مانحن مقبلون عليه لذلك إن لم نقف جماً وقفة جادة لمقاطعة التعليم ومنع الأطفال من الحضور ستكون الأقلية فريسة سهله جداً #تحصين_بدون_موافقة_الآباء #غياب_جماعي_للابتدايي	Yes	تحصين_بدون_موافقة_الآباء غياب_جماعي_للابتدايي		275	100+	1	2	0.0	4
1479165876960210946	#توعية ||  الالتزام بالإجراءات الاحترازية والتدابير الوقائية يساعدنا جماً في الحد من انتشار #فيروس_كورونا. #نتعاون_مانتهاون #المدينة_المنورة	No	توعية فيروس_كورونا نتعاون_مانتهاون المدينة_المنورة		140	100+	0	4	0.0	0
1221153969260711936	"1. بمناسبة حملة"" كورونا،أود أن اغرد قليلاً عن علاقة الخوف والضغط النفسي بالصحة والمناعة. لا أريد أن أتحدث عن الناحية الطبية لهذا الفيروس،فالتايملاينات (جمع تايملاين) جعلت الموضوع حديث الساعة!ولا أريد التحدث عن الوقاية الكلاسيكية بالتطعيم، بل أود التحدث عن العلاقة المباشرة للخوف"""	No			281	100+	0	0	0.0	0
1485196633478418432	"حذر خبير المناعة واللقاحات الدكتور غيرت فاندن بوش من تطعيم الأطفال ووصفه بالعمل الإجرامي"" فلا تستمعون للمجرمون الذين يحرضونكم لتطعيم أطفالكم فلا أحد يضمن لك حياة طفلك ولن يتكفل بعلاجه لا سمح الله إن أصيب بعارض وأستدعى علاجه إلا أنت وحدك #أطفالنا_خط_أحمر #لا_للتطعيم_الاجبار"	Yes	أطفالنا_خط_أحمر لا_للتطعيم_الاجبار		275	100+	1	2	0.0	0
1477070434327801862	أصابني وعائلتي فيروس كورونا خلال الأيام القليلة الماضية ، وبفضل الله نجونا منه ، و عليه أنصح الجم ، اللقاح مهم جداً ، وله دور كبير بعد فضل الله بتخفيف الآثار الجانبية للفيروس ، فلا تترددوا بأخذه بارك الله بكم .	Yes			210	100+	1	0	0.0	0
1487997070493552643	شبكة CBC الكندية: نقل رئيس وزراء #كندا، جاستن ترودو، وعائلته إلى مكان سري وسط مخاوف أمنية عليهم، حيث يتدفق الآلاف من سائقي الشاحنات إلى العاصمة أوتاوا للاحتجاج ضد الإجبار على تلقي لقاح #كورونا. #TruckersForFreedom2022	Yes	كندا كورونا TruckersForFreedom2022		217	100+	1	3	0.0	2
1484956152073015302	الدول التالية أعلنت إلغاء جم إجراءات الحجر واختبارات كورونا واللقاح الإجباري ، واعتبار كورونا مجرد إنفلونزا موسمية : ١) تركيا   ٢) البرازيل   ٣) بريطانيا   ٤) السويد   ٥) إسبانيا   ٦) التشيك   ٧) المكسيك   ٨) السلفادور   ٩) اليابان   ١٠) سنغافورة   الكويت  	Yes			257	100+	1	0	0.0	0
1558368363197472772	اربعة اطباء على برنامج الزوم يتابعون عملية سحب تجلطات من قلب. ويتكلمون عن الاشياء العجيبة التي باتوا يرونها في المرضى خاصة الشباب. لا اعرف كيف ما زال البعض مسحورا مطبوع على قلبه. يظن ان لقاح كورونا ليس سلاح لقتله هو وعائلته ويؤمن ان موت الشباب صدفة	Yes			248	100+	1	0	0.0	0
1484605614504427527	"مخترع تقنية لقاحات mRNA: أوميكرون شديد العدوى لكنه لا يسبب مرضا بالرئة ولم يقتل على مستوى العالم أكثر من 10 أشخاص، وهو أفضل من اللقاحات لأنه سيسبب مناعة ضد كوفيد دون خطورة، يمكن اعتبار أوميكرون هدية من الرب"""	Yes			209	100+	1	0	0.0	0
1552013171078094854	" الدكتور فاوتشي بين زمنين  فاوتشي اليوم بعد طرد ترمب بسنة ونصف لم أقترح الحظر بسبب كورونا"" فاوتشي في ٢٠٢٠ قبل طرد ترمب وتعيين بايدن ""لقد اقترحت على الرئيس أن الحظر ضروري"" تعليق: المصيبة إن قال فاوتشي إنه لم يؤيد أخذ لقاح كورونا،والأسوأ لو قال بيل قيتس إنه ما فيه كورونا أصلا"	Yes			276	100+	1	0	0.0	0
1479777768770613249	"كنت من المشجعين والداعين لأخذ لقاح كورونا تجنباً لإنتشار الوباء في الدولة ، وكنت ولله الحمد سليم صحياً ولا أعاني من أي أمراض . لكن ومن بعد أخذي للجرعة الثانية  أكسفورد "" بعدة أيام تغير وضعي الصحي180 درجة ولم أعد كما كنت صحياً ."	Yes			229	100+	1	0	0.0	0
1478124166570295299	رجل مسنّ يحصل على لقاح كورونا عن طريق رجل شرطة	No			46	41-50	0	0	0.0	0
1528013938276896770	ڤايروس جدري القرود Monkeypox virus - هو ڤايروس قديم ومعروف (تم اكتشافة عام 1958) يتبع عائلة ڤيروسات الجدري Poxviridae، والتي منها ينحدر ڤايروس Smallpox (أحد أخطر الڤيروسات التي كانت منتشرة في السابق، والتي تم القضاء على انتشارها عن طريق تطعيم الجدري المعروف عام 1979). 1 	Yes			271	100+	1	0	0.0	0
1480524852029272067	تعلن #وزارة_الصحة عن تأكيد إصابة 3,683 حالة جديدة، وتسجيل 544 حالة شفاء ، و 1 حالة وفاة جديدة بـ  #فيروس_كورونا_المستجدّ COVID-19 ، ليصبح إجمالي عدد الحالات 437,602	Yes	وزارة_الصحة فيروس_كورونا_المستجدّ		164	100+	1	2	0.0	4
1502242358620045315	لا تنسى أبدا هذه القاعدة: لا تأخذ أي لقاح جديد. حتى لو ضربوك بالنووي وقالوا هذا لقاح للنجاة من النووي لا تأخذه. كل اللقاحات الجديدة تؤسس للأمراض القادمة بعدها.	Yes			159	100+	1	0	0.0	0
1478120111856828419	الدكتور / روبرت مالون مخترع لقاح mRNA أسمعوا ماذا يقول عن القاح	No			63	61-70	0	0	0.0	0
1510897351946387458	اليابان لديها أدنى معدل وفيات الرضع. لا يتم تطعيم أي طفل أقل من عامين. الولايات المتحدة لديها أعلى معدل وفيات الرضع وتعطي 28 جرعة من اللقاحات بعمر 2!	Yes			149	100+	1	0	0.0	0
1482298295422701570	  الخبر في الصورة مضلل ومعلوماته زائفة ووجب سحبه فورا    ما صرحت به الصحة العالمية أنه وبسبب صعوبات ضمان #الموافقة_المستبصرة في حملات التطعيم (في دول ترتفع فيها الأمية)، فللقائمين على الحملات اعتبار أن الأصل هو الموافقة على التطعيم وعلى الأهل الرافضين إرسال قرار الرفض للمدرسة	Yes	الموافقة_المستبصرة		276	100+	1	1	0.0	0
1503031407555358720	#إلغاء_شرط_اللقاح *عاجل محكمة العدل الدولية تحكم بالغاء جم اشكال التلقيح وتصنها وبها والغاء البروتوكول الصحي لمنظمة الصحة العالمية OMS وتضع عدة شخصيات تحت الملاحقة القانونية الدولية منهم المدير العام لشركة فايزر بتهمة الابادة الجماعية و بريطانيا اول الدول يبادر بالتنفيذ	Yes	إلغاء_شرط_اللقاح		270	100+	1	1	0.0	0
1481554035920367620	عاجل   . . رسمياً .. بداية من 1-2-2022م .. تلقي الجرعة الثالثة من لقاح كورونا شرط لدخول مقرات العمل في القطاعين العام والخاص . . . السعودية	Yes			139	100+	1	0	0.0	0
1505457080651689985	#اللجنه_العليا صراحة ندمانة آني أخذت اللقاح وكنت فالبداية من أشد المعارضين بعدين لما صار اجباري اخذته واحس استعجلت كثير كورونا خلص وما عاد حد يسال أنت مطعم أم لا..ما غير دخلنا سم في اجسامنا وكل يوم نسمع اخبار وفيات سكتة قلبية من غير الناس صارت تمرض كل اسبوع	Yes	اللجنه_العليا		257	100+	1	1	0.0	0
1490064955823083521	"وفاة شاب يبلغ من العمر ٢٤ عامًا George W. JR بعد تلقيه جرعتين من لقاح فايزر كوفيد-١٩. بعد تشريح جثته تم اثبات بأنه توفى بالتهاب عضلة القلب المرتبط بلقاح كوفيد-١٩ اهله: لا نعرف اين نذهب من هنا وماذا نفعل."""	Yes			206	100+	1	0	0.0	0
1478121066291765258	اللبناني المقيم في السعودية يتخيّر بين لقاحات كورونا مجاناً واللبناني المقيم في بلده يمتدّ له جسر جوّي اغاثي بعد كل ازمة يتسبب بها حزب الله! #أبو_رغال_العصر لن تحجب الشمس بعمامتك الايرانية مهما زاد نباحك  	No	أبو_رغال_العصر		205	100+	0	1	0.0	4
1486037198784847877	"شبكة الجزيرة تنقل تحذير خبير المناعة واللقاحات الدكتور جيرت فاندن من تطعيم الأطفال ووصفه بـ العمل الإجرامي"" وقال: لايوجد سبب علمي ومنطقي لتلقيح الأطفال فلا تسمح لأحد بإعطاء اللقاح لطفلك! هذا تحذير مهم وعلى الآباء الانتباه له يا إخوان! @<USER>"	Yes		MOPHQatar HMC_Qatar AJArabic ajmubasher	244	100+	1	0	0.0	0
1482342327687467011	تركيا تلغي اجبارية فحص كورونا PCR للذين لم يتلقوا التطعيم، وبذلك بامكان الجم التنقل بين المدن ودخول أماكن العمل والمدارس وركوب الطائرات وباقي وسائل النقل دون الاستظهار بفحص سلبي.	Yes			178	100+	1	0	0.0	0
1483886408813142023	أبنائنا الأطفال من الفئة العمرية (5-11) سنة يتلقون جرعتهم الأولى من لقاح كورونا في مراكز اللقاحات بجم مناطق ومحافظات المملكة.	Yes			125	100+	1	0	0.0	0
1454233099982753801	د.فنلندية تعمل حاليا في التحقيق بمكونات وتأثيره: هذا ليس لقاح وانما نظام سلاح ونحن نتعرض لهجوم بيولوجي وليس لدينا خيار سوى المقاومة الذين تلقوا عليهم التزام أخلاقي بأن لاينجبوا.لأن أطفالهم ليسوا بشرا فهم لايحملون الجينات التي منحهاالله للبشر وإنماسيكونون نوعاجديدًا من الكائنات	Yes			277	100+	1	0	0.0	0
1538199036263649282	كثير ممن أخذوا اللقاح يشكون من النسيان وضعف الذاكرة	Yes			51	51-60	1	0	0.0	0
1550856266305753088	الصحة العالمية حول جدري القردة: -إعلان حالة طوارئ صحية عالمية -رفع أقصى درجات التأهب -17 ألف إصابة عالميًا -التطعيم لايوفر الحماية -الدول الأوروبية الأكثر خطورة	Yes			160	100+	1	0	0.0	0
1487762518105677825	شعيب المويزري: 1000 تقرير من العلماء يؤكد ان لقاح كورونا ضار	Yes			60	51-60	1	0	0.0	0
1476678229079568392	مانبغى جرعة ثالثة اخاف تجيب خبري ، وانا بذمة كل مسؤول ماأحللكم لو جاني شي، لانه ثبت عندي بالتقارير التهاب في الغدد الليمفاوية وارتفاع الـd-dimer ) مؤشر الجلطات في الدم) الموضوع مافيه حياء ولا اخفاء هذي حقيقة اللقاح قاعد بيقتلنا . #بلغ_عن_اضرار_اللقاح	Yes	بلغ_عن_اضرار_اللقاح		250	100+	1	1	0.0	1
1542655675528101888	نسبة الاصابة بالحزام الناري تزيد لدى الكبار وممكن ان تسبب آلام عصبية شديدة تستمر لأساب او شهور، لذلك يفضل لمن هم فوق الخمسين اخذ لقاح الفايروس ( لقاح شنقركس) . هنا ثريد عن اللقاح	Yes			178	100+	1	0	0.0	0
1499835689407586310	مؤتمر صحفي اقامه مجموعه من الاطباء الالمان وبحضور المحاميه فيفيان فيتشر وقامت الدكتوره Langer خلال المؤتمر بالكشف عن وجود جسيمات مختلفه الاحجام ( nano-lipids) في لقاحات فايزر وجونسون اند جونسون وقد سبق للبروفيسور Burkhardt وللدكتوره Barbel Gitala الكشف عن هذه الجسيمات	Yes			268	100+	1	0	0.0	0
1487350823541784582	"يوم الثلاثاء 1-2-2022 .. تلقي الجرعة  التنشيطية "" الثالثة من لقاح كورونا شرط لدخول: - المولات - القطاعات الحكومية والخاصة - ركوب الطائرات والنقل العام - الكافيهات - المطاعم - الملاعب - الأماكن الترفيهية"""	Yes			205	100+	1	0	0.0	0
1491546716880973843	  بي بي سي BBC تعترف أنهم يستخدمون فيروس نقص المناعة البشرية لصنع لقاح كوفيد !  	Yes			80	71-80	1	0	0.0	0
1395020061983875075	الجوازات السعودية تدعو المسافرين القادمين من خارج المملكة (مواطنو دول مجلس التعاون الخليجي - حاملو التأشيرات الجديدة بأنواعها) إلى تسجيل اللقاحات إلكترونياً قبل وصولهم، من خلال الرابط: .	No			186	100+	0	0	0.0	0
1489306220003565571	هذا ما جعل الدول الأوروبية تعلن أنتهاء كذبة كورونا وتمزيق الجواز الصحي وفشل مخططهم في هذه الدول. ولكن مازالت الدول العربيه في نومها العميق بسبب أنصياع وخوف شعوبها من الاعتراض على هذه الإجراءات. #الحرية_الطبية_تنتصر #لا_للتطعيم_الاجباري #الحقوق_تبي_حلوق	No	الحرية_الطبية_تنتصر لا_للتطعيم_الاجباري الحقوق_تبي_حلوق		252	100+	0	3	0.0	4
1486027914281984003	مركز السيطرة على الأمراض CDC يصنّف الإمارات ضمن مستوى الخطورة الرابع رغم تطعيم ١٠٠٪ بالجرعة الأولى، وتطعيم ٩٤٪ بالجرعة الثانية، و ٤٢٪ بالجرعة الثالثة، من السكان! أي حياة طبية أي بطّيخ!  	Yes			186	100+	1	0	0.0	0
1479181364654186496	على جم أعضاء #مجلس_الأمة أن يتحملوا مسؤولياتهم و خصوصًا أعضاء #اللجنة_الصحية، فليس من المقبول أن يتم إجبار لقاح على الأصحاء و تقييد حرياتهم فهناك علامات استفهام كبيرة على مأمونية و فعالية لهذا اللقاح.	Yes	مجلس_الأمة اللجنة_الصحية		200	100+	1	2	0.0	3
1507208604188909569	الخبر يقول اليابان أوقفت استخدام لقاح فيروس الورم الحليمي البشري HPV الذي يسبب الثاليل التناسليه لما وجدو من اثار جانبيه ضخمه له في دول اخرى كثيره ايضا تم منعه وما زال البعض يصر عليه لجهل او منفعه	Yes			196	100+	1	0	0.0	0
1515386363297865738	9-إزالة التطبيقات غير القانونية (شلونك) وغيرها. 10-إغلاق مقر منظمة الصحة بالكويت. 11-تشكيل لجنة لتعويض المتضررين وبحث حالتهم . 12-إنهاء عمل لجنة كورونا العليا. 13-تعديل قانون الأمراض السارية وجعل جم التطعيمات أختيارية وعلى مسؤولية الأشخاص. وبهذا نقول وداعًا لكذبة كورونا. #وهم	Yes	وهم		276	100+	1	1	0.0	0
1530380625743597569	الجلطات وأمراض القلب انتشرت مؤخرا بسبب النوم مع الزعل. وممكن أيضاً بسبب أكل التمر مع القهوة. أما لقاحات كوفيد فبريئة من زيادة الجلطات لأن اللقاح طاهر وهيفضل طول عمره طاهر.	No			171	100+	0	0	0.0	0
1494398567234088961	بفضل الله أكثر من (60,000,000) جرعة من لقاح كورونا (كوفيد-19) تم إعطائها حتى الآن في كافة مناطق المملكة.  #خذ_الخطوة خذ اللقاح وسجل الآن عبر تطبيق صحتي.  	Yes	خذ_الخطوة		154	100+	1	1	0.0	2
1488456340775358467	بريطانيا العظمى.. لا تمييز بين مطعم وغير مطعم ، لا وجود للجواز الصحي ، الحياة طبية بدون جنون المسحات والحجر الصحي ، ضد تطعيم الاطفال ٥-١١ سنة خاصة الاصحاء منهم ، والان تعلن عن تراجعها بإلزامية اللقاح للكادر الطبي ! رسالة واضحة للمطالبين بالتضييق على الناس والاجبار على التطعيم!	Yes			277	100+	1	0	0.0	0
1487769257995870211	الصيدلاني فيصل المريجب:   لم يتوفى طفل واحد من مرض كورونا خلال سنتين من بداية الوباء   قد تكون أضرار التطعيم على هذه الفئة تفوق الفوائد بكثير   لذلك التمهيد لتطعيم هذه الفئة من الأطفال ما هو إلا عبث   الوضع أصبح لا يطاق و تعدى مرحلة الوباء إلى مرحلة الغباء @<USER>	Yes		FaisalAlmuraijb	264	100+	1	0	0.0	0
1511416360177442826	فيديو مع تحية لعسيري و جلاجل و احمد عمار و الزهراني ابو ( م و ا ط ن ). و ردهم معروف انه آمن و فعال . هذا الدكتور مختص في علم السمومنيرف تفاصيل كل مكون في اي لقاح . #الغاء_اشتراط_التحصين2 #الغاء_القيود_مطلب_سعودي #الغاء_اشتراط_التحصين	No	الغاء_اشتراط_التحصين2 الغاء_القيود_مطلب_سعودي الغاء_اشتراط_التحصين		233	100+	0	3	0.0	3
1507104979122896899	#الغاء_اشتراط_التحصين مطلب شعبي من اراد اللقاح لن يمنعه عنه احد ومن رفضه لن يأخذه حتى لو جلس العمر بالقيود الان وبعد انتهاء كورونا ولله الحمد لا اجد مبرر واحد بربط شرط التحصين في امورنا الحياتيه	No	الغاء_اشتراط_التحصين		194	100+	0	1	0.0	3
1473745647060897813	موقع FDA يؤكد أن لقاح فايزر يسبب التهاب عضلة القلب والتامور، وأن الإصابات أكثر في الأصغر عمرا من 40 سنة وتىتفع أكثر في الأقل من 17 سنة وددت لو رأى المناديب هذا قبل أن جعلوا كل شيء في الحياة يسبب الجلطات والنوبات القلبية عدا اللقاحات الملف من موقع FDA:	Yes			251	100+	1	0	0.0	0
1487363000701001732	#كورونا_الجديد ماخذ 3 جرعات من لقاح فايزر  والكمام مايطيح من ويهي واليوم فيني كورونا وماخذ جرعه لقاح الانفلونزا  في شهر 2021/9 واليوم رابع مره يصير فيني انفلونزا لا ويقولون الجرعه الرابعه في الطريق بعد #كورونا_أوميكرون	No	كورونا_الجديد كورونا_أوميكرون		218	100+	0	2	0.0	1
1562143886792970246	الحل لقارعة حرب كورونا والمناخ #ClimateAndCoronaWarWayOut	No	ClimateAndCoronaWarWayOut		57	51-60	0	1	0.0	4
1542095666436005889	توفير تطعيم الحزام الناري خطوة ممتازه من الوزارة للتعريف الحزام الناري مرض يسببه فيروس العنقز الكامن ويصيب تقريبا ثلث الناس فوق سن الستين ونصف من هم فوق الثمانين اهم أعراضه ألام شديده جدا لا تستجيب للمسكنات وتستمر اساب او أشهر ومعاناته شديده جدا اوصي كل من هو فوق الخمسين به	Yes			274	100+	1	0	0.0	0
1491515305520242691	"د. عبدالله عسيري وكيل وزارة الصحة: لم تُرصد أي حالة تحول فيها شخص إلى ""زومبي"" بسبب اللقاحات حول العالم."	No			105	100+	0	0	0.0	0
1495077353789218818	فيديو / رافضو التطعيم يحتفلون في ساحة الإرادة بعد رفع القيود عنهم.	Yes			66	61-70	1	0	0.0	0
1502969489209573376	حان وقت الحديث عن تطعيمات الأطفال الأبرياء اللي ما يوصل عمره 3 سنوات الا معطينه 25 جرعه ، و انتشر مرض التوحد و السّكر وغيرها بسبب هذي التجاره مع شركات الامراض ، تجارة بالأرواح ..	Yes			178	100+	1	0	0.0	0
1504158348282900481	إيقاف 4 مواطنين لقيام اثنين منهم بدفع مبالغ مالية للآخرين مقابل تغيير الحالة الصحية إلى محصَّن دون أخذ لقاح كورونا.	Yes			115	100+	1	0	0.0	0
1519814964894179331	سلسلة بيانات قصة وفاة الملك سلمان بن عبدالعزيز ومصرع ولي العهد السعودي محمد بن سلمان بموت سريري بفيروس كورونا. Imam Nasser Mohammed Al-Yamani #تحذير_كسوف_السماء_يوما_ما #  #COVID19 Covid_19 COVID-19 #اردوغان_في_السعودية Erdo an Covid	Yes	تحذير_كسوف_السماء_يوما_ما 像海啸一样全球性病毒 COVID19 اردوغان_في_السعودية		233	100+	1	3	0.0	1
1527962306986053632	عاجل   . . وزارة الصحة تعلن رسمياً : إتاحة الجرعة التنشيطية الثانية من لقاح كورونا بعد مرور (4) أشهر من تلقي الجرعة التنشيطية الأولى لعدد من الفئات. -	Yes			150	100+	1	0	0.0	0
1524297953019674625	الإعلان عن إصابة بيل جيتس بفايروس كورونا. حيث كتب في تغريدة: أصبت بكورونا، أشعر بأعراض خفيفة، أنا محظوظ لأني تلقيت اللقاحات. وقد أغلق خاصية الردود على تغريدته التي نشرها وعند الذهاب للاقتباسات ستجد الكثير يتمنى له عدم الشفاء وكلمات أخرى فيها الكثير من السخط ضده.	Yes			262	100+	1	0	0.0	0
1529755705724612609	"فاوتشي في مقابلة سابقة: لقاح الجدري فعال لكن له آثار جانبية سامة وقد يكون مميتا لضعاف المناعة"" وحيث أن قسما كبيرا من سكان العالم الآن فقدوا مناعتهم بفعل لقاحات كوفيد فحسب كلام فاوتشي سيكون لقاح الجدري قاتلا لهؤلاء. ويمكن بعدها أن تلصق الوفيات بالجدري لا باللقاح كما حدث مع كوفيد"	Yes			280	100+	1	0	0.0	0
1481014631938281492	"رئيس جماعة معارضة للقاحات أطلق على نفسه لقب شرطي اللقاح"" يحث أتباعه على رفض التطعيم والتداوي بالطبة وقد اكتشف علاج كورونا حسب قوله حيث قال أمام أتباعه: يا رفاق، أعطانا الله كل ما نحتاجه من الطبة، لدينا أطنان من الأبحاث تثبت ذلك، علاج كورونا هو البول وعلى كل منا شرب بوله."	Yes			273	100+	1	0	0.0	0
1526636144087207936	"لا تنسى انهم قالوا ان اللقاح امن وفعال 100% وكانت هذه كلمة السر لب لقاحهم ثم تغير الكلام الى  لا يمنع المرض لكن يخفف الاعراض "" ثم تغير الكلام الى "" تخيل حالتك لو كنت بدون لقاح "" والان بعد كشف كل شيء يقولون لك "" لم يجبرك احد على اخذ اللقاح """	Yes			242	100+	1	0	0.0	0
1559248291463929859	 هام جدا  الرئيس التنفيذي لشركة فايزرلن اصابته بكورونا رغم أن أخذ ٤ جرعات لقاح القصة ليست هنا القصة أن رئيس فايزر يقول إنه بدأ جرعة علاج كورونا، وهو دواء لم يتم اقراره، لكن يمكن أخذه في حالات الطوارئ تعليق يتعاملون مع الناس كحيوانات غبية:هذه دعاية واضحة لعلاج كورونا الجديد	Yes			273	100+	1	0	0.0	0
1476943121535668283	فيديو | المتحدث الرسمي للتعليم الجامعي لـ #نشرة_النهار: لدينا 9 اكتشافات للقاحات #كورونا داخل الجامعات السعودية وأحدها وصلت إلى المراحل السريرية #الإخبارية	Yes	نشرة_النهار كورونا الإخبارية		155	100+	1	3	0.0	2
1538949960657420289	سلسلة بيانات قصة وفاة الملك سلمان بن عبدالعزيز آل سعود ومصرع #ولي_العهد السعودي #محمد_بن_سلمان بموت سريري بفيروس كورونا. Imam Mahdi Nasser Mohammed Al-Yamani Biden #COVID19 #السعودية	Yes	ولي_العهد محمد_بن_سلمان COVID19 السعودية		182	100+	1	4	0.0	1
1486436519745310721	الدنمارك تعلن رفع جم القيود الخاصة بجائحة كورونا الأسبوع المقبل وتعيد تصنيف COVID-19 كمرض لمد يشكل تهديدا على المجتمع حتى مع ارتفاع أعداد الحالات حاليا هناك	Yes			156	100+	1	0	0.0	0
1523689509136732160	نصائح د. رايان كول للحفاظ على صحة جيدة: ١ - لا تأخذ حقنة أخرى من لقاح كوفيد. ٢ - اقطع السكر ، والنظام الغذائي السيئ ، والأطعمة المصنعة. ٣ - ارفع مستويات الفيتامين د لديك (مع فيتامين ك 2 والمغنيسيوم) لتحسين المناعة. التكملة  	No			224	100+	0	0	0.0	0
1474210992498298881	أدوية الكلسترول تخرب القلب و الشرايين و أدوية السكر تخرب البنكرياس و أدوية السرطان تسبب السرطان و علاج الإيدز يسبب نقص المناعة و لقاح الشلل يسبب شلل بينما لقاح كوفيد يسبب كوفيد ، أدوية الطب الروكفيلري هدفها زيادة المرض و ليس علاجه	Yes			230	100+	1	0	0.0	0
1476461059523371010	تلقى مدير #تعليم_الجوف ومنسوبو ومنسوبات الإدارة الجرعة التنشيطية الثالثة والمعززة من لقاح #كورونا في مقرات الإدارة، وذلك بالتعاون مع صحة الجوف. مشيدين بالجهود العظيمة التي توليها الحكومة الرشيدة_أيدها الله_ في تسخير جم الإمكانات لمكافحة الجائحة، ومثمنين جهود ابطال الصحة.	Yes	تعليم_الجوف كورونا		271	100+	1	2	0.0	2
1476137039628230660	لقاح الجدري عشان لا يحوشك جدري لقاح السل عشان لايحوشك سل لقاح كرونا عشان تسافر وتدش مجمع وتروح سينما واخر شي يحوشك كرونا من وييييييين ماندري	No			140	100+	0	0	0.0	0
