	tweet_id	tweet_text	class_label	text_length	hashtags	mentions	text_length_category	class_label_encoded	hashtags_frequency	hashtags_sentiment	hashtags_topics
186	1283724072338313216	<s>Uno de los objetivos fundamentales una democracia es el combate contra todas las formas disciriminación y la #brechasalarial ellas.</s><s>El Banco España constata que se penaliza a mujer por tener hijos: cobra un 11% menos tras ser madre</s>	Yes	46	['#brechasalarial']	[]	41-50	1	1	0.0	1
187	1151066040786456577	<s>El @<USER> (15 diputados) pactó Ejecutivo de coalición con Unidas Podemos para gobernar La Rioja tras 24 años del PP.</s><s>IU y (1 diputado cada uno) rompieron ese pacto ya no sirve: pide 3 8 consejerías o impedirá al PSOE</s>	Yes	48	[]	['@PSOE']	41-50	1	0	0.0	0
188	1225094944622284802	<s>En el Congreso de @<USER> he apoyado al sector la automoción que representa un millón empleos y 10% del PIB.</s><s>Por culpa las medidas Gobierno en enero han caído 14% ventas se perdido miles empleos.</s>	Yes	46	[]	['@Faconauto_com']	41-50	1	0	0.0	0
189	1255135413024382977	<s>7 de cada 10 enfermeros dicen que han trabajado sin protección según su Colegio General.</s><s>El 20% los contagios en España son personal sanitario.</s><s>No podemos seguir arriesgando así a nuestros héroes.</s><s>Faltan test mascarillas EPIs.</s><s>Es una urgencia.</s>	Yes	42	[]	[]	41-50	1	0	0.0	0
190	1219764228422361089	<s>La ministra @<USER> ha clausurado el X Foro de Liderazgo Turístico Exceltur que inaugurado y reunido a representantes instituciones empresas del sector.</s>	No	29	[]	['@MarotoReyes', '@sanchezcastejon']	21-30	0	0	0.0	0
191	1275738466987528192	"<s>La hipoteca de Sánchez por estar en Moncloa.</s><s>El Gobierno ya ha acercado al País Vasco a 41 presos ETA.</s><s>""Los 'beneficiados' se limitan aceptar la legislación penitenciaria pero muy pocos expresan rechazo las actividades terroristas""</s>"	Yes	42	[]	[]	41-50	1	0	0.0	0
192	1225076489089159168	<s>@<USER> #Transferencias (1 o 4) La reunión se ha desenvuelto en un clima de entendimiento sintonía y cordialidad.</s><s>Ha sido fructífera ambos gobiernos hemos compartido la tarea urgente completar el #EstatutoGernika</s>	No	41	['#Transferencias', '#EstatutoGernika']	['@Gob_eus', '@iurkullu', '@iarriolal', '@Irekia', '@ZupiriaB', '@arantxa_tapia', '@EBeltranHeredia', '@PedroAzpiazu', '@Nkn63', '@c_uriartetoledo', '@Gob_eus']	41-50	0	2	0.0	1
193	1180807364351549442	<s>¡Nunca más un político separatista mandando sobre el resto de los españoles! país bloqueado por repetición electoral! España perdiendo oportunidades!</s><s>@<USER> se compromete a poner #EspañaEnMarcha con Gran Acuerdo Nacional?</s>	No	38	['#EspañaEnMarcha']	['@Albert_Rivera']	31-40	0	1	0.0	3
194	1218885853201805312	<s>@<USER> explica las diferencias entre el gobierno del PSOE y de en Andalucía tras #UnAñoDeCambio.</s><s>#GobiernosPorLaLibertad</s>	No	20	['#UnAñoDeCambio.', '#GobiernosPorLaLibertad']	['@pablocasado_', '@JuanMa_Moreno']	11-20	0	2	0.0	0
195	1189277409947901952	<s>RT El ministro socialista @<USER> visitará el paredón de España en #Paterna 1 noviembre a las 11.30h junto al Alcalde #AhoraGobierno #AhoraEspaña #AhoraSí</s>	No	30	['#Paterna', '#AhoraGobierno', '#AhoraEspaña', '#AhoraSí']	['@abalosmeco', '@SagredoMarco', '@PSOE', '@SocialistesVal']	21-30	0	4	0.0	0
196	1176980429859110912	<s>Estaba claro que no lo iban a llamar Más España... pero yo pensaba quizá sí les valdría Marx España</s>	No	20	[]	[]	11-20	0	0	0.0	4
197	1168841844849020930	<s>La Comunidad Valenciana es ya la región de toda España donde más crece el desempleo: 13.093 empleos destruidos en apenas un mes.</s><s>Todo esto mientras Consell dispara su estructura explota n altos cargos y crea 38% direcciones generales.</s>	Yes	45	[]	[]	41-50	1	0	0.0	0
198	1217433782384570368	<s>La ministra María Jesús Montero no parece estar dispuesta a tratar la reforma del sistema de financiación autonómica tampoco durante esta legislatura.</s><s>Andalucía seguirá reivindicando los 4.000 millones infrafinanciación que le pertenece.</s>	No	34	[]	[]	31-40	0	0	0.0	3
199	1219926116854648832	<s>A petición de grupo @<USER></s><s>el Parlamento Europeo enviará una delegación al País Vasco para investigar los 379 crímenes ETA sin resolver ¿Sabéis quién ha votado en contra?</s><s>PSOE Podemos y nacionalistas Memoria dignidad justicia</s>	Yes	39	[]	['@CiudadanosCs,']	31-40	1	0	0.0	1
200	1190185954314739712	<s>Detrás de esas páginas tres personas con vínculos el PP invirtieron decenas miles euros en hacerse pasar por votantes otros partidos disgustados sus líderes</s>	Yes	30	[]	[]	21-30	1	0	0.0	0
201	1180102028510597126	<s>El debate electoral debería celebrarse después de conocerse los datos del paro.</s><s>13.000 parados más en septiembre -la peor cifra desde 2013- que se une a 54.000 agosto.</s><s>Y mí me preocupa el desempleo la sostenibilidad las pensiones y futuro jóvenes.</s>	Yes	51	[]	[]	51-60	1	0	0.0	0
202	1220314038690832385	<s>#Fitur2020 es un espacio clave para dar visibilidad al cambio de estrategia que estamos dando a las políticas #movilidad y #urbanas nuestro país nos ha llevado rebautizar el nombre del departamento como Transportes Movilidad Agenda Urbana: @<USER> .</s>	No	44	['#Fitur2020', '#movilidad', '#urbanas']	['@mitmagob.']	41-50	0	3	0.0	1
203	1172463685354348549	<s>A partir de las 13:00h.</s><s>@<USER> atenderá a los medios comunicación desde Ontinyent en su visita para interesarse por la situación tras el paso gota fría.</s><s>Podrás seguirlo directo nuestras redes y</s>	No	42	[]	['@pablocasado_']	41-50	0	0	0.0	0
204	1278311634553966592	<s>El ministro de @<USER> ha viajado hoy a Galicia para apoyar la candidatura .</s><s>En #Moaña recorrido sus calles junto los Rectores las universidades Santiago A Coruña y Vigo.</s><s>#AHoraDoCambio #FainoPorGalicia #FainoPorTi</s>	No	40	['#Moaña,', '#AHoraDoCambio', '#FainoPorGalicia', '#FainoPorTi']	['@CienciaGob', '@G_Caballero_M.', '@astro_duque']	31-40	0	4	0.0	0
205	1158994147451256838	<s>El Govern en funcions ens reclama retallades Sanitat a les autonomies mentre es gasta 2.100 milions de tancs #AixíNo</s>	Yes	23	['#AixíNo']	[]	21-30	1	1	0.0	2
206	1178255549168644096	<s>@<USER> : No hay un ayuntamiento en España que tenga la deuda tiene Zaragoza tras 16 años de gobiernos izquierdas: 103 mill o euros.</s><s>Ahora gobierno se preocupa las prioridades verdad gente ordena cuentas y lo hace bajando los impuestos.</s>	Yes	49	[]	['@Jorge_Azcon:']	41-50	1	0	0.0	0
207	1218553163978039299	<s>Y a pesar de todo esto @<USER> supo ponerse por encima y abstenerse en la investidura un goboierno progresista con muchos retos -y enemigos- lucha las libertades -.</s><s>Esperemos no fallar #Xua.</s><s>Feliz triste cumpleaños</s>	No	42	['#Xua.']	['@ehbildu']	41-50	0	1	0.0	1
208	1201473203551555588	<s>Hoy comienza la #CumbreDelClima en Madrid #COP25.</s><s>La situación de riesgo nuestro medio ambiente no tiene precedentes y el consenso debe ser unánime: hay que actuar ya.</s><s>Los últimos 5 años han sido los más cálidos historia con continuos eventos meteorológicos extremos.1 o 4</s>	Yes	46	['#CumbreDelClima', '#COP25.']	[]	41-50	1	2	0.0	3
209	1189244672092315648	<s>Cuanto más se conoce a Sánchez menos confía en él.</s><s>Según el CIS desde hace dos meses ha bajado intención y porcentaje de votos.</s><s>Nadie quiere ser cómplice todas las barbaridades que está haciéndole la economía española.</s>	Yes	42	[]	[]	41-50	1	0	0.0	3
210	1219201083060424706	<s>El Congreso admite a trámite la exigencia de VOX y pide al Gobierno las actas ETA los anexos del centro Henri Dunant.</s><s>A que dicen derrotaron le dieron ZP su carta blanca para legalizarla institucionalmente.</s><s>#VOXtil</s>	No	46	[]	[]	41-50	0	1	0.0	1
211	1301062054812450816	<s>El paro juvenil vuelve a subir al 41% mientras que la media de zona euro se encuentra en el 17%.</s><s>Otra vez un gobierno del PSOE agravado con los populistas vuelven dejar casi 1 cada 2 jóvenes sin perspectivas futuro.</s>	Yes	46	[]	[]	41-50	1	0	0.0	0
212	1148547039040626688	<s>El TEDH condena a Bélgica por no cooperar con España</s>	Yes	12	[]	[]	11-20	1	0	0.0	3
213	1167114923782135808	<s>@<USER> a Carmen Calvo: La política migratoria de la UE no es ni justa eficaz.</s><s>A los resultados me remito: deja abandonadas su suerte miles personas y ha permitido más 14.000 muertes.</s><s>El Mediterráneo se convertido en fosa común nuestros días.</s>	Yes	51	[]	['@OskarMatute']	51-60	1	0	0.0	3
214	1220296826970046464	<s>Dolor por la quinta víctima de violencia machista en 2020.</s><s>Mientras algunos siguen negando que existe el machismo sigue matando.</s><s>No viviremos libertad hasta erradiquemos contra las mujeres.</s>	No	34	[]	[]	31-40	0	0	0.0	1
215	1217787721877422080	<s>El nombramiento de Dolores Delgado como Fiscal nos hace temer lo peor sobre la renovación del CGPJ...</s><s>Los vocales deben ser elegidos por jueces pero Sánchez no deja demostrar que pretende politizar Justicia.</s><s>¡Así dice @<USER> ! #ActualidadCs</s>	No	44	['#ActualidadCs']	['@Lroldansu!']	41-50	0	1	0.0	1
216	1191717027561529344	<s>@<USER> ha estado acompañado en el AVE a Valencia por un grupo muy especial de seguidores.</s><s>¡Cada vez falta menos para poner #EspañaEnMarcha! ¡Te esperamos hoy las 19:00h!</s>	No	36	['#EspañaEnMarcha!']	['@Albert_Rivera']	31-40	0	1	0.0	0
217	1264541191493881868	<s>Acuerdo con el ICO para alquiler de viviendas.</s><s>Hasta 1.200 millones avales públicos por parte del @<USER> y a un tipo interés cero</s>	Yes	26	[]	['@mitmagob']	21-30	1	0	0.0	0
218	1170940560565313538	<s>?¡¡¡Histórico Rafa Nadal! Qué gran triunfo ante Medvedev para llevarse su cuarto #USOpen y 19 grande.</s><s>No hay límites este gigante no podemos estar más orgullosos de él.</s><s>¡Enhorabuena muchas gracias por tantas alegrías! #VamosRafa</s>	No	41	['#USOpen', '#VamosRafa']	[]	41-50	0	2	0.0	3
219	1218241116711145475	<s>¡Anda @<USER> deja a los progres de plantados y te llevo hoy bailar salsa!...que</s><s>lo mereces</s>	No	21	[]	['@ivanedlm', '@cuatro']	21-30	0	0	0.0	0
220	1267565115861340162	<s>Los docentes y los estudiantes han hecho un esfuerzo increíble.</s><s>Hemos pasado en dos meses todo el sistema a online.</s><s>Manuel Castells @<USER></s>	Yes	25	[]	['@La_SER']	21-30	1	0	0.0	2
221	1230053292371259393	<s>8:30am #Entrevista en @<USER> con Koldo Campos.</s><s>Repaso a los principales temas de actualidad económica social política e institucional #Euskadi</s>	No	23	['#Entrevista', '#Euskadi']	['@Herri_Irratia']	21-30	0	2	0.0	0
222	1271075285354647554	<s>Discusión con Ministros de Asuntos Exteriores sobre levantamiento restricciones en fronteras x #covid19 coordinación cooperación y criterios epidemiológicos.</s><s>Las fechas cada país varían según la situación epidemiologica pero diálogo evitamos disrupciones</s>	No	38	['#covid19']	[]	31-40	0	1	0.0	2
223	1288795670694866944	"<s>El Gobierno ha confirmado que el comité de expertos dijo le asesoraba en la lucha contra pandemia ""no existe"".</s><s>Algunos ya lo intuíamos como yo mismo dije a Pedro Sánchez Congreso 22 abril.</s><s>¿Por qué mintieron los españoles?</s>"	Yes	48	[]	[]	41-50	1	0	0.0	4
224	1276874482939035648	<s>Maria Gámez no puede estar ni un minuto mas al frente del Indtituto Armado.</s><s>Es una ofensa a todos los militares tomar partido con símbolos oficiales en favor de movimiento ideológico propiciando conflictos internos nada deseables.</s>	No	39	[]	[]	31-40	0	0	0.0	1
225	1217919542657200137	<s>Cs lleva al Congreso la polémica de las influencers prescriptoras fármacos @<USER></s>	No	15	[]	['@diariofarma']	11-20	0	0	0.0	0
226	1271003987131727874	<s>Qué vergüenza.</s><s>El PP de Madrid dejaba morir a los mayores pero sobre todo q eran pobres.</s><s>Coronavirus: Los con seguro privado sí fueron trasladados residencias hospitales en EL PAS</s>	Yes	40	[]	[]	31-40	1	0	0.0	0
227	1168791902126256128	<s>En Barcelona</s><s>una agresión sexual diaria y 15 hurtos:datos de la Guardia Urbana.</s><s>Están hartos.</s><s>Avisaron hace un año que necesitaban más 1.200 efectivos La culpa es izquierda buenista e irresponsable no hay excusas Colau.</s>	Yes	38	[]	[]	31-40	1	0	0.0	3
228	1165380899850072066	<s>Barajas vs El Prat.</s><s>Cost aeroport: T4 6.350 M T1 el Prat 1.280 Personal seguretat: 1.000 treballadors 300 Passatgers: 37 milions 34 Beneficis: 340 28 Sentén ara?</s>	Yes	42	[]	[]	41-50	1	0	0.0	0
229	1275644140840239106	"<s>Patadas a la estadística.</s><s>84 positivos menores de 9 años 20.275 acumulados desde el inicio pandemia 8 más q hace una semana.</s><s>Y preocupación según titular son ""varios"" bebes.</s><s>La fijación con los niños como ""vectores contagio"" no cesa</s>"	Yes	47	[]	[]	41-50	1	0	0.0	0
230	1183780080205680640	<s>También le he transmitido mi profunda preocupación por todo lo que está ocurriendo en Cataluña.</s><s>Las imágenes estamos viendo son alarmantes y Gobierno oposición tenemos actuar juntos para hacer frente al desafío de los separatistas.</s><s>(2 o 2)</s>	No	39	[]	[]	31-40	0	0	0.0	4
231	1131898397387100160	<s>Gracias @<USER> por tu valentía sinceridad y honestidad.</s><s>Este domingo Barcelona tiene que tener de nuevo una Alcaldesa no se compra ni vende a los poderosos.</s><s>Una representa quiere ciudad diversa.</s><s>¡Si puede! #AdaAlcaldessa</s>	No	42	['#AdaAlcaldessa']	['@AdaColau']	41-50	0	1	0.0	3
232	1217885844389924870	<s>Estimat @<USER> !</s>	No	4	[]	['@jcuixart']	0-10	0	0	0.0	0
233	1226129997649317889	<s>La defensa de España no es temporal.</s><s>Es hora tratar con justicia a nuestros militares.</s><s>Pueden contar @<USER> Sus derechos: nuestra obligación.</s><s>#JuntosSomosMasFuertes</s>	No	28	['#JuntosSomosMasFuertes']	['@CiudadanosCs', '@Defensagob', '@UMT_Tropa']	21-30	0	1	0.0	3
234	1189523544813621249	<s>@<USER> : Se han desplomado las hipotecas de vivienda nueva un 30% en sector que último indicador daba 21% menos compraventa.</s><s>Señor Sánchez la confianza del consumidor se desploma el momento más barato está crédito.</s><s>#PorTodoLoQueNosUne</s>	Yes	45	['#PorTodoLoQueNosUne']	['@pablocasado_:']	41-50	1	1	0.0	0
235	1277542074288680961	<s>La pandemia nos ha enseñado que hay proteger los servicios públicos.</s><s>Por eso el programa de @<USER> incluye un plan para blindar la sanidad pública y reforzarla con 4.000 millones euros.</s><s>no se vende defiende.</s>	Yes	43	[]	['@PodemosEuskadi_']	41-50	1	0	0.0	0
236	1285174828362805248	<s>Hoy un nuevo capítulo del #casoCorona.</s><s>Juan Carlos I disfrutó de viaje lujo a la Polinesia con dinero cuentas opacas.</s><s>Si lo hizo tras perder su condición inviolable también podrá ser investigado por ello no?</s>	Yes	40	['#casoCorona.']	[]	31-40	1	1	0.0	1
237	1217472623732559873	<s>Este 2020 las familias barcelonesas tendrán que pagar una media de 200 más por impuestos municipales gracias al tripartito facto gobierna Barcelona.</s><s>Para Colau Collboni y ERC los ciudadanos no son la prioridad sino sus acuerdos partidistas.</s><s>#STOPimpuestazos</s>	Yes	42	['#STOPimpuestazos']	[]	41-50	1	1	0.0	0
238	1218812472276267008	<s>Igualdad devuelve 33 millones de euros del copago a más 8.000 personas dependientes via @<USER> #</s><s>GovernAmbCompromis</s>	Yes	20	['#GovernAmbCompromis']	['@eldiariocv', '@monicaoltra', '@GVAinclusio']	11-20	1	1	0.0	0
239	1192177169612656640	<s>?Un 667% más que en 2015 pagos de dependencia La #Políticatil mejora la vida las personas cada día garantiza tus derechos ya hacemos y exportaremos al gobierno España #10N</s>	Yes	40	['#PolíticaÚtil', '#PolíticaÚtil', '#10N']	[]	31-40	1	2	0.0	0
240	1278621025316503553	<s>Cuántas veces hemos estudiado la Revolución Rusa y qué poco historia de España en América.</s><s>Ni una sola ley educativa del PSOE todas desastrosas ha nacido consenso con el PP.</s><s>Consenso sí que jamás han procurado ni siquiera estos difíciles momentos.</s>	No	46	[]	[]	41-50	0	0	0.0	4
241	1160845572984713216	<s>Día 11.</s><s>El día de los caraduras.</s><s>puerto Zarzis en Túnez está disponible y es el más cercano.</s><s>151 personas permanecen a bordo porque negrero que maneja barco necesita desembarcarles Europa o no le vuelven llamar las mafias.</s>	Yes	45	[]	[]	41-50	1	0	0.0	0
242	1191635943322722304	<s>A partir de las 9:40h entrevista a @<USER> en Síguelo directo</s>	No	18	[]	['@agarzon', '@CanalSurRadio']	11-20	0	0	0.0	0
243	1189173717227790337	"<s>Ignacio Aguado: ""Metro abrirá hasta las 2.30 horas los fines de semana a partir del próximo año"" @<USER> 20m noticia o 40334450 apertura-metro-madrid-fines-semana-2020?utm_source=</s>"	No	21	[]	['@via']	21-30	0	0	0.0	0
244	1226609355547652096	<s>España es uno de los países del mundo más seguros para la mujer (¡y el hombre!).</s><s>Pero según Paula Vázquez asesinatos mujeres son culpa Vox.</s><s>En cambio Ley Violencia Género con que no solo disminuyen sino aumentan las muertes indiscutible.</s>	Yes	52	[]	[]	51-60	1	0	0.0	3
245	1217516120690888704	<s>VOX se querella contra la Mesa del Parlamento de Cataluña por desobediencia y prevaricación.</s><s>Seremos el azote separatismo SIEMPRE para que cumplan ley respete orden constitucional.</s><s>vía @<USER></s>	No	34	[]	['@ABCespana']	31-40	0	0	0.0	1
246	1192759096652554240	<s>A partir de las 12:30 h. @<USER> interviene en directo desde Palencia el Centro Día 'La Puebla'.</s><s>Síguelo nuestras redes</s><s>y</s>	No	28	[]	['@pablocasado_']	21-30	0	0	0.0	0
247	1225014649160183808	"<s>Cuando se traslada la sensación de ""impunidad"" ante graves delitos no pagan por ello porque es menor y o inmigrante ilegal extienden estas escenas agresiones con violencia en nuestras calles.</s><s>En Cataluña está convirtiendo algo habitual cosas del progresismo...</s>"	No	43	[]	[]	41-50	0	0	0.0	1
248	1192487180125519873	<s>Te esperamos este jueves 7 de noviembre en el acto @<USER> con la vicepresidenta funciones #TalaveradelaReina.</s><s>A partir las 19:00h.</s><s>Pabellón 2 - Recinto Ferial Paseo Fernando los Ríos s o n ¡Te esperamos!</s><s>#</s><s>AhoraS.</s>	No	41	['#TalaveradelaReina.', '#AhoraSÍ.']	['@garciapage', '@carmencalvo_']	41-50	0	2	0.0	0
249	1290662173279227905	<s>Datos muy esperanzadores de empleo.</s><s>En julio la afiliación aumentó en 161.217 personas y el paro se redujo 89.849.</s><s>#EnMarchaTodosUnidos</s>	Yes	22	['#EnMarchaTodosUnidos']	[]	21-30	1	1	0.0	0
250	1169143055477137408	<s>A partir de las 9:20h @<USER> interviene en TeleCinco.</s><s>Síguelo directo</s>	No	19	[]	['@Yolanda_Diaz_', '@elprogramadear']	11-20	0	0	0.0	0
251	1173248520175984642	<s>¡Un año histórico para @<USER> !</s><s>La #SelFEM se proclama Campeona de Europa y los chicos la #SelMAS Campeones del Mundo.</s><s>El deporte español está en lo más alto tenemos una espectacular cantera mejor Europa.</s><s>Gran trabajo formación grandes equipos.</s><s>#VamosESP</s>	No	47	['#SelFEM', '#SelMAS,', '#VamosESP']	['@BaloncestoESP!']	41-50	0	3	0.0	1
252	1174388307708534784	<s>Ha sido un completo honor para #Los24deVOX representar a 2.700.000 españoles en esta corta legislatura.</s><s>Volveremos con más fuerza e iremos allá.</s>	No	24	['#Los24deVOX']	[]	21-30	0	1	0.0	0
253	1226852322430550016	<s>Hoy la Gestora de Cs se ha reunido en sede #Madrid para intercambiar ideas sobre los procesos cara a próxima Asamblea General #TúDecidesCs Después portavoz @<USER> atendido medios comunicación.</s><s>¡Te lo contamos!</s><s>#</s><s>ActualidadCs</s>	No	45	['#Madrid', '#TúDecidesCs', '#ActualidadCs']	['@MelisaRguezCs']	41-50	0	3	0.0	0
254	1155877614533394433	<s>Torra el presidente procesado ahora dice que no pagará la multa le ha puesto JEC por vulnerar neutralidad y hacer campaña en favor de golpistas.</s><s>Otra vez imitando al fugado Waterloo: mientras los ciudadanos dan cara ante Justicia ellos se creen impunes.</s>	No	49	[]	[]	41-50	0	0	0.0	0
255	1189086768634699776	<s>ACTO INICIO DE CAMPAA JUEVES 31 OCTUBRE.</s><s>La Farga Calle Barcelona 2 Hospitalet de Llobregat.</s><s>19H ¡Os esperamos! #EspañaSiempre</s>	No	25	['#EspañaSiempre']	[]	21-30	0	1	0.0	0
256	1135907142571966464	<s>El Colp dEstat de Francisco Franco contra lordre constitucional republic l1 doctubre 1936 va fer que el Caudillo fora per a alguns facto Cap Jefe Estado.</s><s>En serio?</s><s>Molt preocupant i indicador moltes coses gens bones la democrcia.</s>	No	46	[]	[]	41-50	0	0	0.0	2
257	1270766693208526848	<s>Una vez es casualidad.</s><s>Dos mala suerte.</s><s>Pero si el @<USER> hunde por tercera la economía española los votantes tendrían que empezar a tomar nota El PIB de España se hundirá un 14 4% en 2020 mayor caída todos países OCDE</s>	Yes	48	[]	[]	41-50	1	0	0.0	0
258	1218228697196572672	"<s>Ciudadanos acaba de batir el récord mundial veletismo.</s><s>Apoya #PINParental en Murcia junto con PP y VOX horas después dice que ""hay pararlo porque es ilegal"".</s><s>Cs debería dejar ser la tercera pata ultraderecha ultraultraderecha.</s>"	Yes	45	['#PINParental']	[]	41-50	1	1	0.0	4
259	1166813154841636867	<s>??</s><s>Cada dia més persones valoren els nostres espais naturals i volen conéixer-los.</s><s>I per aix des del servici @<USER> mantenim 3 casetes informar dels valors: L'#Albufera registra casi un 50% más de visitas en el primer trimestre 2019</s>	Yes	43	[]	['@DevesaAlbufera']	41-50	1	1	0.0	2
260	1217883123997913088	<s>La eliminación del apoyo económico por parte gobierno en la atención a menores no acompañados merma</s><s>su</s>	Yes	20	[]	[]	11-20	1	0	0.0	3
261	1291255927601938432	<s>Es imposible hacerlo mejor presume el doctor Sánchez Pues otra vez: Los hospitalizados por covid duplican a los que refleja Sanidad en sus informes</s>	Yes	26	[]	[]	21-30	1	0	0.0	0
262	1185869235081416704	"<s>El PSOE NO apoyó nuestra moción de censura para echar a Torra y volver la convivencia.</s><s>@<USER> ""Sánchez está actuando en #Cataluña con calculadora mano ha dado lado al Constitucionalismo 7'5 millones catalanes"" #STOPTorra</s>"	Yes	45	['#Cataluña', '#STOPTorra']	['@LRoldanSu']	41-50	1	2	0.0	1
263	1153945675681423361	<s>La desaceleración se cierne sobre España: el PIB crecerá ya menos de un 2% en 2020</s>	No	17	[]	[]	11-20	0	0	0.0	0
264	1217510367334748161	"<s>La Junta sigue con la peor de las políticas del PP en Sanidad ""con un toque adicional chulería"" dice @<USER> está agravando situación.</s><s>Pide que al menos nos den una buena noticia y reviertan el #HUBU para sanidad pública.</s>"	No	44	['#HUBU']	['@luistudanca']	41-50	0	1	0.0	0
265	1229761763589185536	<s>Casado dice que los radicales campan a sus anchas imponiendo políticas.</s><s>Para todo aquel no este de acuerdo el 10% mas rico tenga 52% la riqueza y 40% pobre solo 6% es un radical.</s>	No	46	[]	[]	41-50	0	0	0.0	1
266	1187689489940074496	<s>A partir de las 13:30 h. @<USER> y atienden a los medios tras su visita la Cooperativa Farmacéutica Andaluza en Málaga.</s><s>Síguelo directo nuestras redes</s>	No	34	[]	['@pablocasado_', '@JuanMa_Moreno']	31-40	0	0	0.0	0
267	1281579468931375104	"<s>@<USER> : ""Creo que el cambio político en Euskadi es más real y posible de lo parece.</s><s>Tengo claro Elkarrekin Podemos va a trabajar para sentar la misma mesa tres formaciones izquierdas conseguir un Gobierno cambio"".</s>"	No	44	[]	['@PabloIglesias:']	41-50	0	0	0.0	4
268	1191636485797294082	<s>Acabamos de conocer los peores datos paro para un mes octubre desde 2012 con casi 100.000 personas.</s><s>El #10N podemos revertir la situación antes que sea demasiado tarde.</s><s>Por eso Alicante y visitar Murcia Almería os pido vuestro voto @<USER></s>	Yes	49	['#10N']	['@pablocasado_']	41-50	1	1	0.0	0
269	1192081164972036097	<s>?</s><s>Beste emakume bat eraila: Convocadas concentraciones ante un nuevo asesinato machista.</s><s>Azaroak 7 Noviembre.</s><s>Bilbo.</s><s>19 00.</s><s>Arriaga Plazan Donostia.</s><s>10 00 Boulebarrean Gasteiz.</s><s>30 Virgen blanca Eraso sexistarik ez!</s>	No	31	[]	[]	31-40	0	0	0.0	0
270	1225762480238080000	<s>Hoy hemos denunciado a @<USER> por censurar arbitrariamente la cuenta oficial de con casi 400.000 seguidores y el doble interacción que resto partidos vulnerar nuestro derecho participaión política libertad expresión motivos ideológicos.</s>	Yes	45	[]	['@Twitter', '@vox_es']	41-50	1	0	0.0	1
271	1221366812820037633	<s>Tres asesinatos machistas en una semana.</s><s>No hay palabras que puedan transmitir el dolor y la condena a este horror no cesa.</s><s>#NiUnaMenos firmes frente #ViolenciaDeGénero.</s><s>Porque os queremos VIVAS.</s><s>Mi abrazo familia de mujer asesinada A Pastoriza Lugo.</s>	Yes	47	['#NiUnaMenos,', '#ViolenciaDeGénero.']	[]	41-50	1	2	0.0	1
272	1225730788270002176	<s>2 accidente laboral mortal en Castilla-La Mancha 3 este año.</s><s>Muchos muchísimos trabajadores muertos y muy jóvenes 25 26 años los más precarios.</s><s>Nuestra solidaridad con familiares amigos.</s><s>Medidas ya acabar la precariedad! vía @<USER></s>	Yes	39	[]	['@SERcuenca']	31-40	1	0	0.0	0
273	1218317502389850113	<s>No soportan al colectivo LGTBI no el matrimonio entre personas del mismo sexo la igualdad mujeres y hombres que sus ideas retrógradas sean las de toda sociedad.</s><s>Que lo llamen libertad es odio.</s>	No	42	[]	[]	41-50	0	0	0.0	1
274	1182057448527585280	<s>La dictadura venezolana sigue horrorizando al mundo ante la mirada impasible de izquierda.</s><s>Sánchez debe condenar las torturas que no cesan y liderar respuesta Europa para acabar con brutal represión ya ha costado vida a 18.000 inocentes.</s>	No	43	[]	[]	41-50	0	0	0.0	1
275	1218532908899672065	<s>@<USER> Ministro de Canas y Barbas que así también te lo puedes repartir con como los zascas al facherío del Congreso #MinistroBildu</s>	No	23	['#MinistroBildu']	['@OskarMatute', '@JonInarritu,']	21-30	0	1	0.0	0
276	1220028276296617984	<s>Esta tarde estamos en #FITUR2020 hablando de turismo sostenible y apoyando la lucha contra despoblación destinos como #Huesca.</s>	No	22	['#FITUR2020,', '#Huesca.']	[]	21-30	0	2	0.0	1
277	1226783721426243585	<s>@<USER> : Hoy la necesidad de encontrarnos tejer acuerdos pactar no es solo un principio ya una necesidad.</s><s>#LaEspañaEnLaQueCreo</s>	No	23	['#LaEspañaEnLaQueCreo']	['@Adrilastra:']	21-30	0	1	0.0	3
278	1169973530328555520	<s>A las 16:20h @<USER> interviene en de .</s><s>Síguelo directo #FelizFinde</s>	No	18	['#FelizFinde']	['@Yolanda_Diaz_', '@todoesmentiratv', '@cuatro.']	11-20	0	1	0.0	0
279	1281653115717066753	<s>He co-presidido junto con el Ministro de Asuntos Exteriores @<USER> y AR la una reunión 18 países UE #AmericaLatina para impulsar nuestra cooperación post #covid19 hemos acordado declaración</s>	No	44	['#AmericaLatina', '#covid19']	['@JY_LeDrian', '@JosepBorrellF']	41-50	0	2	0.0	1
280	1276167160134500361	<s>En @<USER> hemos aprobado una inversión de 5 3 millones euros en la ZAL #Valncia.</s><s>Con ejecución las obras y su recepción municipal se consolidará para ciudad un espacio que será motor económico toda #ComunitatValenciana.</s>	Yes	42	['#València.', '#ComunitatValenciana.']	['@mitmagob']	41-50	1	2	0.0	0
281	1225782172662939649	<s>Lo de avanzar en la libertad que dice Iceta ¿es para todos los presos o solo aquellos tienen un pacto con Sánchez?</s><s>Está muy claro: el PSOE Sánchez no es Redondo agacha cabeza ante separatismo.</s><s>Lamentable.</s>	No	46	[]	[]	41-50	0	0	0.0	4
