	tweet_id	tweet_text	class_label	text_length	hashtags	mentions	text_length_category	class_label_encoded	hashtags_frequency	hashtags_sentiment	hashtags_topics
730	1222432390481698816	"<s><s>حُمل نعش الشابة على أكتاف النسويات وهنّ يودّعن ""بنيّة تونسية""...</s></s>"	No	64			61-70	0	0	0.0	0
731	1222433104972914688	<s><s>#</s><s>الافراد11 نحزن عندما نرى كمية التفاعلات في التاقات النسويه والتاقات الساذجه وحين طلبنا مشاركتنا في إيصال صوتنا لولاة امرنا تخلى الجم عن المشاركه فجمكم لديه قريب او صديقمل بالقطاع العسكري فأنتم تسعدونا بالمشاركه</s></s>	No	211	الافراد11		100+	0	1	0.0	1
732	1222434524908474368	<s><s>@<USER</s><s>> يلا ماعليه تحملوا الحركه النسويه مثل ماتحملت النساء ظلمكم و لعناتكم لهم وتسلطكم وتحريضكم عليهم ف المنابر والمجالس وكل مكان سنين طويله ، هذا ماصنعته أيديكم هذه بضاعتكم ردت إليكم</s></s>	No	184		ArabJ1c3d ahdm82	100+	0	0	0.0	0
733	1222441602066436096	<s><s>طيب وش دخل النسويه بالسياسه والفلسطن؟</s><s>وإلا بس إسلوب تبررون فيه انبطاحكم</s></s>	No	71			71-80	0	0	0.0	0
734	1222441745482338304	<s><s>#</s><s>القديس_المبتز هذا احلى تاق هالأسبوع تحس النسويات توهم يستوعبون انهم اعْبى مخلوقات الله</s></s>	No	87	القديس_المبتز		81-90	0	1	0.0	3
735	1222443750057705472	<s><s>اعلن كفري بما جاءت به النسويه والبراء منها عشان فيه نسويه سبتني امس واذا عجبتك مبادئي ترى شريتها من محل ابو ريالين بالخبر اللي يبي عنوانه يراسلني خاص ( يوجد توصيل لكافة مناطق المملكه)لم الله مو دعايه للمحل بس عشان اللي عجبته ويبي يشتري</s></s>	No	235			100+	0	0	0.0	0
736	1222462785889751040	<s><s>أنا أشارك في التاق #الافراد11 لأن لدي قضيه أود طرحها على الطاوله لكن يبدو أن هذه الأيام تم تغيير القضايا كلها إلى جريمة صيد الغزلان وبيض الدجاج و النسويات والتافهين والتافهات من المشاهير لكم الله #الافراد11</s></s>	No	206	الافراد11 الافراد11		100+	0	2	0.0	1
737	1222471467646046208	<s><s>هذا لازم يتحاسب على هالفعل الشين هو يدعو المجتمع للرذيلة وفي ناس هالايام مايلين للانحراف وهذا يشجعهم امثال النسويات اللي طلعوا لنا هاليومين</s></s>	No	139			100+	0	0	0.0	0
738	1222478499799359488	<s><s>ه انقذ البنت من التحرش والبنت الغبيه المتخلفه بدال ماتشكره اتهمته انه مسوي الشي هذا عشان يغازلها ويتحرش فيها  </s></s>	No	110			100+	0	0	0.0	0
739	1222480886505013248	<s><s>النسوية هي الاعتراف بأن للمرأة حقوقاً و فرصاً مساوية للرجل، وهي نظرية المساواة السياسية و الاقتصادية والاجتماعية بين الجنسين والقضاء على كافة أشكال الاضطهاد القائم على أساس نوع الجنس</s></s>	No	182			100+	0	0	0.0	0
740	1222485636743073536	<s><s>جزء من تربية وأخلاق النسويات الليبيات المضطهدات المعنفات المريخيات الزحليات  </s></s>	No	77			71-80	0	0	0.0	0
741	1222485766053548032	<s><s>ماذا تعرف عن نظام مكافحة جريمة #التحرش؟</s><s>#</s><s>هيئة_حقوق_الإنسان #السعودية</s></s>	No	68	التحرش هيئة_حقوق_الإنسان السعودية		61-70	0	3	0.0	3
742	1222487134378110720	<s><s>ضحكني ذا الخبل للمره الألف ..</s><s>أحسن من تكلم عن النسوي وغباء النسويات #القديس_المبتز</s></s>	No	82	القديس_المبتز		81-90	0	1	0.0	3
743	1222487587060887552	<s><s>الذي يستنقص الصحابة أو يسبهم عمدًا متقصدًا فهو كافر النسوية أكثر من مجرد المطالبة بالمساواة النسوية زندقة وإلحاد #داعشيات_نواعم</s></s>	No	127	داعشيات_نواعم		100+	0	1	0.0	0
744	1222490950741655552	<s><s>تخيل ليبية صغيرة تدير في ريتويت لحسابات يحكن على التحرر الجنسي والمثلية والحرية الجنسية للأزواج وحرية الزواج من الحيوانات ؟!</s><s>الكارثة موش بس هنا؛ الكارثة أن الحسابات لي دايرتلهم ريتويت هم شباب ليبية ينادوا بالليبرالية والراديكالية ويدعموا في النسويات وفصاعينهم !</s></s>	No	261			100+	0	0	0.0	0
745	1222491063958433536	<s><s>النسوية التي تعارض التسلط الذكوري والتشدد الديني وتطالب بإسقاط النظام الأبوي الذكوري وإلغاء الوصاية الدينية والقبلية والإجتماعية على المرأة لكنها لا تعارض الحكومة ولا تطالب بإسقاط نظام الحكم الديكتاتوري القمعي الذي يستعبد شعب بأكمله فهي كائن أبعد ما يكون عن الحقوق والحرية</s></s>	No	272			100+	0	0	0.0	0
746	1222491300685123584	<s><s>@<USER> لا بد من دق ناقوس الخطر، للأسف هذا في الغالب بسبب الأفكار الوافدة وظاهرة النسويات والفاشنستات وانتشار الفساد الأخلاقي</s></s>	No	125		NawaFEssAAlnesF	100+	0	0	0.0	0
747	1222496779381420032	<s><s>حد يقول لنونو ان النسوية هي حركة سياسية كما انها حركة اجتماعية، لذلك لا تعترف بالحدود..</s><s>و حد يفهمها معنى مبدأ التقاطعية.</s></s>	No	120			100+	0	0	0.0	0
748	1222498837346078720	<s><s> </s><s>يتكرر حديثنا نحن النسويات السود عن إحساسنا بالجنون قبل أن نصبح واعياتٍ بمفاهيم السياسة الجنسية والحكم الأبوي، والأهم من ذلك كله وعينا بالنسوية، ألا وهي: التحليل والممارسة السياسية التي نستخدمها نحن النساء للنضال ضد اضطهادِنا</s></s>	No	226			100+	0	0	0.0	0
749	1222503756207738880	<s><s>نتمني المشاركه من الجم لين صوتنا يصل النسويات ماهي افضل منا طالبن بحقهن لين حصلن عليه #الافراد11</s></s>	No	96	الافراد11		91-100	0	1	0.0	1
750	1222506037934264320	<s><s>و بعد نعيق #النسويات و خرافهن لن تجد عندهم منهجية ومنطق ينطلقون منه و انما يُناعقون بشكل مضحك .</s><s>الفتاة مخطئة و المبتز أكبر مخطئ لكن حينما نتحدث بمنطق وواقع فيجب معاقبتهما الإثنان لأن ما فعلاه أمر غير شرعي و لكن المنحازين لمثل هذه الحالات و الباب اللي يجيك منه الريح سده و استريح</s></s>	No	278	النسويات		100+	0	1	0.0	4
751	1222508536036577280	<s><s>النسوية حركة ساسية واجتماعية وثقافية.</s><s>النسوية ايش؟</s><s>حركة س ي ا س ي ة واجتماعية وثقافية.</s><s>فهمتوا يا متعلمين يا بتوع المدارس؟</s></s>	No	121			100+	0	0	0.0	0
752	1222508689011159040	<s><s>@<USER</s><s>> انثروبلوجيا : علم الإجتماع تكنولوجيا : علم البرمجة جيلوجيا : علم الأرض الحقدولوجيا : النسويات</s></s>	No	101		mnaw7	100+	0	0	0.0	0
753	1222509640304537600	<s><s>الذكوريينادون النسوية ويرفضونها كقضية عادلة لمجرد إن فيه نسويات ماجبونهم بنظرهم طز بضحايا الأبوية وبطش الذكوريين أهم شي ليش نسوية مو متحجبة وليش نسوية جذي ألفاظها خلاص أنا ضد النسوية..</s><s>هالمنطق سخيف ولا يرقى حتى إن ناخذه بجدية</s></s>	No	225			100+	0	0	0.0	0
754	1222512598907867136	<s><s>كيف تسمين نفسك نسوية وانتِ تطبعين مع المحتل اللي يسجن قاتل الشرف مدى الحياة..النسوية انك تدعمين حماس والسلطة الفلسطينية اللي يطلعون القاتل بفنجال قهوة مع العشائر ..المصادر:</s></s>	No	172			100+	0	0	0.0	0
755	1222516051134513152	<s><s>بنظري اشوف النسويه مع كرامة المرأه وعدم اهانتها وتعنيفها والتقليل من قدرتها فقط شدخلني في السياسه انا ليش فيه وزراء ومسؤولين وحكام ؟؟؟</s></s>	No	134			100+	0	0	0.0	0
756	1222522577182232320	<s><s>النسويه هي: حقوق للإناث، نهوض للمضطهدات، عدالة للمظلومات، حرية للمقيدات، أمل لليأسات، هزمت الذكوريين .</s><s>- @<USER></s></s>	No	112		abx__1	100+	0	0	0.0	0
757	1222529767049715712	"<s><s>عفكره هي لو حصلها دمرت حياتي ماترددت.</s><s>يكفي اصلا وصف مهاجر لاجئ من دوله تعتقل وتعذب الحقوقين وتسميه ""مشرد"" يكفي اللفظ بحد ذاتهبر عن انها اوصخ من النسويات اللي تقول عنهم اوصخ ناس.</s></s>"	No	177			100+	0	0	0.0	0
758	1222532111632039936	<s><s>تابعو سلسلة التغريدات الهامة هذه تقدمها الرمز الجميل @<USER> عن #تمكين_المرأة في السعودية وكيف حققت المملكة موقفاً متقدماً بين الدول وبهذه السرعة #حقوق_المرأة #البنك_الدولي #مجلس_الشورى</s></s>	No	185	تمكين_المرأة حقوق_المرأة البنك_الدولي مجلس_الشورى	LatifahAshaalan	100+	0	4	0.0	0
759	1222534298055716864	<s><s>مافي بيض في الجمعية..كله من النسويات</s></s>	No	36			31-40	0	0	0.0	0
760	1222536570479222784	<s><s>نسوية تتبنى راي داعم للتطب قط الحمير ذاكتبرها غير نسوية ولا انسانية مباديء النسوية وقمة الانسانية عندهم هي دعم اصحاب الكضية المكاومين قاتلي النساء بدم بارد ومشرعين قتلهن</s></s>	No	169			100+	0	0	0.0	0
761	1222537962182840320	<s><s>النسوية بعد ما تهاجر و تتفصخ يومين و تظهر بعض بقع الجسد السوداء ثم تنصدم بالواقع المر</s></s>	No	85			81-90	0	0	0.0	0
762	1222541002612858880	<s><s>صورة مع التحية لمدعين النسوية الذين يحاضروننا عن الكضية ..</s><s>رغم الانبطاح لهمايرون المرأة السعودية بالتعنيف ...</s><s>وأول مرة اشوف احد يفتخر بالأعمال الارهابية مثل خطف الطائرات ...</s><s>طبعًا الطائرات اللي خطفوها خليجية مثل حادثة طيران الخليج ويشوفونه انتصار الكضية انهم يهاجمون العرب (:</s></s>	No	275			100+	0	0	0.0	0
763	1222541677115662336	<s><s>بعيداً عن سالفه #القديس_المبتز النسويه طول النهار تنبح الذكور الذكور وبمنتصف الليل ترسل صورها للذكور   قلنالكم فيسولجيه المرأه مستحيل تستغني عن الرجال مهما نابحت بتويتر ليل نهار</s></s>	No	177	القديس_المبتز		100+	0	1	0.0	3
764	1222541747546394624	"<s><s>غباء الرجل العربي لا يطاق، لا يُصدق.</s><s>صدمونا قبل فتره لما اكتشفنا انهم ""متعجبين"" لماذا نرفض التحرش ولا نرفض العلاقه عن تراضي.</s><s>والان مع صدمة جديده : الأبتزاز غلطة البنت الي شاركت صورها، مو الرجل ""المسكين المذهول من خبثها"".</s><s>يارب..الرحمه.</s></s>"	No	234			100+	0	0	0.0	0
765	1222543504792064000	<s><s>النسوية والقضايا التحررية: تتشكل النسوية كحركة سياسية واجتماعية من توليفة من النظريات التي تقدم خطابا سياسيا يهدف إلى تفكيك السلطة ، والهرمية ، والعنف ، وفهم كيف تعمل مجتمعة على خلق التمييز الجندري والعرقي والطبقي</s></s>	No	213			100+	0	0	0.0	0
766	1222544153973862400	<s><s>كما أنها ومن خلال التراكم النظري والنضالي طورت وعيا بتقاطع بنيات وأنظمة القمع التي تطيل أمد الأبوية مثل الاستعمار والعنصرية والرأسمالية والديكتاتورية.</s><s>لذلك تكون النسوية الهادفة لتفكيك النظام الأبوي معنية بمناهضة كافة الأنظمة والسياسات التي ترسخ الهيمنة والتراتبية والعنف والظلم</s></s>	No	277			100+	0	0	0.0	0
767	1222544809300234240	<s><s>إن النقاشات التي تطفو على السطح من حين لآخر وتتعمد إنتاج المركزية وإقصاء أصوات النساء من خارج الدوائر المهيمنة، بحجة أنه غير محتم على الحركات النسوية تبنيها تلقي بنوع من الأنانية والإقصاء على النضال النسوي بنفس آليات النظام الأبوي الذي تدعي هذه الأصوات محاربته</s></s>	No	260			100+	0	0	0.0	0
768	1222544919438544896	<s><s>وتتعمد نزع الشرعية عن الخطابات النسوية التي تتبنى خطابا جذريا ضد بنى القمع الأبوية والإستعمارية والرأسمالية.</s><s>يمكن لأي فرد أن لا يتحدث عن قضية بعينها لكن لايمكن القول أن النسوية غير معنية بباقي القضايا التحررية التي تعيش فيها النساء واقعا من العنف المزدوج.</s></s>	No	255			100+	0	0	0.0	0
769	1222545019367837696	<s><s>ولا يمكن تبرير عدم الرغبة في تبني هذه القضايا أو تبرير المواقف المنحازة لأحد أنظمة القمع بتكريس تمركز النسوية حول نموذج اقصائي.</s><s>الشخصي سياسي والنسوي تحرري والتضامن النسوي مع القضايا التحررية لارقل النضال.</s></s>	No	204			100+	0	0	0.0	0
770	1222553883916013568	"<s><s>- #النسوية هو غزوٌ ثقافيٌ غَربي..</s><s>يبدأُ بالدِفاع عن حقوقِ المرأة..</s><s>باستغلال العواطِف وبعض الحوادِث..</s><s>مرورًا بتحريفِ قيّم الدين وزرع القيّم الغربية..</s><s>وانتهاءً بالرِدةِ والإلحاد ومُحاربة الشرة.</s><s>فلا يرى الإنسان ال "" feminist "" نفسه إلا وقد أصبحَ أبوجهل للقرنِ الواحد والعشرون.</s></s>"	No	273	النسوية		100+	0	1	0.0	3
771	1222554890830057472	<s><s>مهما يكن ، المفترض ان لا نعمم و السافل عمم على كل النسويات ..</s><s>الاصح هو 99.9999999998% منهم</s></s>	No	90			81-90	0	0	0.0	0
772	1222557405244018688	<s><s>عندما أموت أريد أن أشعر بإنتصار نضالي،لا أريد رجال دين يتصدرون المشهد،لا أريد النساء أن تمشي خلف جنازتي..أريد النساء في الصدارة،تحملن النعش،تزغردن،تهتفن،تصدحن بالأغاني والمطالب النسوية،تقلبن المعادلات رغما عن أنف الأبوية..</s><s>يا #لينا_بن_مهني أي ثورة أشعلت في حياتك وبعد رحيلك  </s></s>	No	275	لينا_بن_مهني		100+	0	1	0.0	0
773	1222561111217770496	<s><s>@<USER> ما نحارب الذكر نحارب الفكر الذكوري وتعريف النسويه مساواة بين الجنسين الذكر والانثى مو طغيان واحد عالثاني يا زينب ركزي nice try though</s></s>	No	141		vu_lr7 THEQIDES lenas_soul nbaa2t femhealtharabia coffeelogy_54 youasa1 Asmaa_otb dalal_sa21	100+	0	0	0.0	0
774	1222564602925502464	<s><s> </s><s>نسوي : قوة المرأة بالنسوية فلولاهم لما أخذوا حقوقهم  النسويات : . . . .  </s><s></s></s>	No	74			71-80	0	0	0.0	0
775	1222565413961306112	<s><s>تتكلم عن التحرش يقولك لبس البنت سبب التحرش تتكلم عن تغيير الخطاب الدينى ومحاسبه شيوخ الفقه الاوحد يقولك مؤهلاتك ايه علشان تتكلم فى الدين تتكلم عن منع النقاب فى العمل يقولك مش عاوزين النقاب لكن حابين العرى والمايوه عاوزين يسكتوك وتفضل ماشى فى الخندق بتاعهم</s></s>	No	255			100+	0	0	0.0	0
776	1222565862323912704	<s><s>كثر صراخ النسويات بسبب تغريدة نتحدث فيها عن استغلال النساء بالصور و الابتزاز والنسويه لاجبها التوعية من مخاطر العلاقات المحرمه</s></s>	No	126			100+	0	0	0.0	0
777	1222566787776159488	<s><s>إذا اختلف اللصان ظهر المسروق الوضع الآن بين النسويات وكلب الزينة   </s></s>	No	67			61-70	0	0	0.0	0
778	1222568380512849920	<s><s>وانا قاعد اشوف هوشات وهاشتاقات النسويات والذكور :</s></s>	No	49			41-50	0	0	0.0	0
779	1222573739147132928	<s><s>الايام ذي فيه معارك طاحنة بين النسويات في تويتر قامو يفضحون في بعض</s></s>	No	67			61-70	0	0	0.0	0
780	1222577966393241600	<s><s>@<USER> فعلاً ماكذبت روان رخيصات وسلعات بالعلن مناصرة المرأه وكره لذكور وبالخفا تبطح بالخاص والسناب اوسخ حركه النسويه السعوديه الحديثه #لا_تسلعين_نفسك</s></s>	No	150	لا_تسلعين_نفسك	THEQIDES nbaa2t	100+	0	1	0.0	0
781	1222577982042144768	<s><s>الي قاعد يصير نصر لكل بنت وقفت ضد النسوية و وصفوها بعبدة الذكور وقذفوها في عرضها</s></s>	No	80			71-80	0	0	0.0	0
782	1222579667233902336	<s><s>النسويات كلهم قلبو عليه وشهروا فيه وسفلو فيه ونشر المحادثة كامله وقال انا ما ابتزيتها ولكن ما نفعت وتلقت تغريدة هجوم كبير من النسويات فحذفها وقفل حسابه</s></s>	No	151			100+	0	0	0.0	0
783	1222580723867115520	"<s><s>يقولون ""النسويات"" لكل فتاة تعارض فكرهم {بعىدة ذكور} ..! لكنكم لا تعلمون انهن نفسهن ""نودز"" لـ @<USER> ليل ونهار ويسونها عبر الجوال مع بعضهم البعض..!</s><s>الكلام هذا ماجبته من عندي بل من الشخص نفسه عنده فوق ال٥٠٠ صورة للبنات وناوي يفصْـ،ـح بهن لذا نكتشف هن فعلاً عىدات الذكور</s></s>"	No	268		THEQIDES	100+	0	0	0.0	0
784	1222582821681844224	<s><s>@<USER> ترا ما يحتاج توضع لنا شيء عن النسويات والله اننا عارفين الكفت كله بس كويس انك فضحتهم معاك</s></s>	No	97		THEQIDES	91-100	0	0	0.0	0
785	1222583235206688768	<s><s>القديس المنهار عصبيا والمشتت فكريا يناقض نفسه في كل دقيقه بل كل ثانية ثريد محدث بإستمار عن مشكلته مع النسويات وفضائحه لهم</s></s>	No	121			100+	0	0	0.0	0
786	1222583420821348352	<s><s>روان تطاق مع النسويات ويبدون ينشرون غسيل بعض القديس يتطاق مع النسويات ويبدون ينشرون غسيل بعض فعلا مايصح الا الصحيح والحق ان العقلانيه الحقيقيه تنجح غصب عن المتسلقين عليها</s></s>	No	170			100+	0	0	0.0	0
787	1222583778067058688	<s><s>وضعي مع قديس وباقي النسويات اجمل مقولة فخار يكسر بعضه   اححححح يالقشعريرة</s></s>	No	73			71-80	0	0	0.0	0
788	1222584804845260800	<s><s>القديس المحارب المنشق الثائر على النسويات يقرر الإنسحاب ورفع الراية البيضاء ومغادرة تويتر لأنه لا يحترم القديسين</s></s>	No	113			100+	0	0	0.0	0
789	1222586389738532864	<s><s>من شدة تعفن النسويات ظهرت لدى القديس فطريات</s></s>	No	43			41-50	0	0	0.0	0
790	1222587392500097024	<s><s>احلا مافي النسونجي المتدين لا ينسى ذكر الله اثناء التحرش وكل كلامه بسم الله ماشالله ....تبارك الرحمن ..وو..!</s></s>	No	108			100+	0	0	0.0	0
791	1222588382943105024	"<s><s>@<USER> هذا ماكنت أتحدث عنه بعض النسويات بصفحتها تشتم زوجها،وتشتم الرجل السعودي فكم واحدة منهم تسببت في هدم الأسر أو تسببت في التخبيب وإرسال صورها إلى رجل متزوج أو مرتبط على الخاص يطبقن المثل المصري الذي يقول ""إيخيه عليه،نفسي فيه"" هؤلاء هم والعياذ بالله وفي نفس الوقت لايحق لك النشر</s></s>"	No	282		THEQIDES	100+	0	0	0.0	0
792	1222595623842611200	<s><s>هذي آخرة النسويات؟</s><s>اللهم إني شامت ضاحك مستبشر بهؤلاء المازوخيين الكفرة الفجرة، اللهم ألعنهم أجمعين، واكفنا شرهم ونتنهم يا رب العالمين.</s></s>	No	134			100+	0	0	0.0	0
793	1222595655430000640	<s><s>خلونا نختصرها وبلاش نلعب على بعض..</s><s>لو النسويه بمفهومها الفعلي تعني العهر؟</s><s>كان كرس كل رجل حياته للحرب لاجل النسويه.</s><s>استريحوا يامحُاصي انت وياه</s></s>	No	141			100+	0	0	0.0	0
794	1222596010125529088	<s><s>وتسوقونها على مين؟</s><s>يقالكم تكرهون النسويه لانها تشجع على العهر؟</s><s>ودكممم تتمننوووون   هذاهي بيوت الدعاه عامره بدعمكم!</s></s>	No	114			100+	0	0	0.0	0
795	1222597803488284672	<s><s>طيب انا بصراحه ودي اتكلم عن النسويه والاحداث الاخيره بشكل عام وفالبدايه حاب اوضح للجم انا مو نسوي انا مو ضد النسويه انا مو ذكوري انا مو ضد الذكوريه انا انسان طبي وشخص محايد</s></s>	No	172			100+	0	0	0.0	0
796	1222599954423787520	<s><s>@<USER> أنا والشلة وحنا قاعدين نطالع على الأزمة الأهلية الي بين النسويات والوطنجية:</s></s>	No	83		THEQIDES	81-90	0	0	0.0	0
797	1222600344989052928	<s><s>الذكر الي يدعم النسوية ...</s><s>تنقصه الكثير من المرجلة النسوية لا تساوي حقوق المرأة</s></s>	No	79			71-80	0	0	0.0	0
798	1222600981000728320	<s><s>النسوية كفلسفة: أهم فيلسوفات القرن العشرين حسب رأيي: إليزابيث إنسكومب، سوزان لانجر، سيمون دي بفوار تلا هذا الجيل فيلسوفات الحداثة وما بعدها مثل: جوليا كريستيفا،هيلين سيكسوس،جوديث بتلر، لويس إيريغاري،سوزان سونتاج، غيتاري سبيفاك عربيا: يمنى العيد، يمنى طريف الخولي، أمير حلمي مطر</s></s>	No	277			100+	0	0	0.0	0
799	1222601473432965120	<s><s>والبنت الي بوقتنا هذا ، وما تدعم النسوية هذي والله عملة نادرة ، وعقلية ناضجة نتقاتل عليها بالسيوف</s></s>	No	97			91-100	0	0	0.0	0
800	1222602508671102720	<s><s>صفوف النسوية تتهاوى : بالأمس روان المونشقا .</s><s>واليوم القديس .</s><s>عشان تعرفون أن واقعهم كذب وتزيف وحقوقهم وهمية وأهدافهم ليست حقوق أو مساواة وأنها رخص وعُهر  </s></s>	No	153			100+	0	0	0.0	0
801	1222602786535354368	<s><s>القديس في تصعيد خطيرلن الحرب على الوطنجية ويكشف حقيقة الجوهرة ٱل ستارك ويتهمها بأنها نشب متخفي وبكذا قامت ااحرب الأهلية بين النسويات والوطنجية (حقوق النشر: أبو حشائش التميمي)</s></s>	No	174			100+	0	0	0.0	0
802	1222604152594993152	"<s><s>زعلانين من تطرفات بعض النسويات ومش زعلانين من التطرّف والتشدد الديني الذكوري الف سنة زعلانين منا فاهمات النسوية غلط ومش زعلانين لانهم فاهمين الرجولة والانوثة غلط نفس الشعب لي يردد ""الراجل مايبه شي"" تلقيه يحاضر ع الأخلاق وينكر وجود التمييز الجنسي #طزفيكم</s></s>"	No	253	طزفيكم		100+	0	1	0.0	0
803	1222604263723077632	<s><s>هذي ماهي خطة النسويه للتفصخ وسحق المجتمع هذي حقارتك انت.</s><s>والفكر الجمعي الذكوري الي يتفنن بالساديه ، كل الصحوه والوطنجيه الرافضين لحقوق النساء طربانين ومستمتعين بالي يصير...جبهم ان النساء يخافون ويحذرون بهذي الطريقه يفرضون سيطرتهم ويفرضون النقاب الكتروني</s></s>	No	253			100+	0	0	0.0	0
804	1222605027568689152	<s><s>@<USER</s><s>> فيلم قصة واقعية عن اول الحركات النسوية في بريطانيا ببدايات القرن العشرين</s></s>	No	80		ziiinv	71-80	0	0	0.0	0
805	1222605061081178112	<s><s>تطرف النسويات؟</s><s>بنات قالن men are trash تطرفهم؟</s><s>اضطهاد النساء وقمعهن وحرمانهن من حقوقهن وممارسة التمييز الجنسي + زواج القاصرات التحكم في اجساد النساء جرائم اللاشرف+ استعباد+ تمييز + إقصاء + قانون عقوبات يسامحهم علي جرائمهم وطيهم احكام مخففة في حالة اغتصابهم او قتلهم للنساء :)</s></s>	No	275			100+	0	0	0.0	0
806	1222605813627441152	<s><s>#</s><s>فيصل_الشهري_مطلب_ياقديس #القديس - هذا شكل النسويات بالهاشتاق اللي مافيه معصية ماخلوها ضمن حقوقهن بعد ماطلعت فضايحهن وتبين انهن هن اللي صدق(عب*ات ذكور) ورحْيصا*.</s><s>-</s></s>	No	163	فيصل_الشهري_مطلب_ياقديس القديس		100+	0	2	0.0	4
807	1222606721409015808	<s><s>اشفق على ع*يد النسويات الي يحسب انه بيشبكهم ليت ابوك دجه في منديل</s></s>	No	65			61-70	0	0	0.0	0
808	1222608580978860032	<s><s>حنا كل يوم ناكل المقلب ولا نتعلم الدرس ..</s><s>روان المنشقة والقديس خير برهان كون هؤلاء قلبوا على النسويات وفضحوا كبارية هذا التيار في تويتر لاني أنك تروح وتصفق لهم أو تمدحهم أو ترتوت لهم، كل واحد ألعن من الثاني وهم ما بيّنوا الحقائق حبا للحق بل لأن المصلحة دفعتهم لهذا</s></s>	No	264			100+	0	0	0.0	0
809	1222608623899217920	<s><s>المشكلة صاير ان الابتزاز والتحرش تحكم حسب المنفعة والمصلحة الشخصية مو حسب كونه حرام ولاحظوا كيف الكلام يخصوص هالشي لاتثقين في عربي لاتثقين في الذكورني لو كان غربي مثلاً او ناشط كبير يجاهد في المحافل الدولية من اجل المرأة فهو عادي وقيس عليها التحرش كمان وكيف صار متى يكون تحرش</s></s>	No	275			100+	0	0	0.0	0
810	1222609329087557632	<s><s>ابوه اذا شافه يدافع عن حقوق النسويات وهو مايجيب اغراض اخواته</s></s>	No	60			51-60	0	0	0.0	0
811	1222609386776014848	<s><s>.....</s><s>خرفان النسويات تفاضحوا   اللهم أسترنا فوق الأرض وتحت الأرض ويوم العرض  </s></s>	No	77			71-80	0	0	0.0	0
812	1222610145861087232	"<s><s>لن أسقط وحيدًا هذا مبدأ -القديس- في هذه الحرب الشرسة والانفلات الاخلاقي، تحت هذه التغريدة سنتحدث عن تفاصيل هذه الحرب في مجتمع النسويات واللتي بدأتها ""روان المنشقة""</s></s>"	No	163			100+	0	0	0.0	0
813	1222610555921408000	<s><s>العبقرية الراحلة زها حديد Zaha Hadid جعلتني أغير كثيرا من أفكاري إزاء العبقرية النسوية!</s><s>كثيرا من معالم (العالم) المعمارية كان من بنيات أفكارها</s></s>	No	142			100+	0	0	0.0	0
814	1222613695102169088	<s><s>ثريد ..</s><s>أولا موجوده بتويتر من عام ٢٠١٢ هناك مجموعة حسابات تدار من خارج السعودية تدخل اثناء وجود قضايا الرأي العام مثل النسويات والوطنية ف يستغلون هالحسابات هالقضايا ويضربون الحسابات في بعضها لبعض اذا هناك وجد مشاكل بينهم حتى يتم استغلال الوضع وتهديد الحسابات ل معظم البنات</s></s>	No	272			100+	0	0	0.0	0
815	1222615215809998848	<s><s>بعد سلسلة من التغريدات المليئة بالتهديدات -القديس- يختمها بتغريدة أشبه بكف لجم النسويات اللي كانوا في يوم يدعموه ..</s></s>	No	115			100+	0	0	0.0	0
816	1222617081457324032	<s><s>كأنوا جو معلوف عم يشرح زيادة عم اللزوم كيف صار التحرش</s></s>	No	53			51-60	0	0	0.0	0
817	1222618268176994304	<s><s>#</s><s>فيصل_الشهري_مطلب_ياقديس (بأسهم بينهم شديد) اللهم أضرب الظالمين بالظالمين.</s><s>اللهم أضرب النسويات بالنسويين .</s><s>اللهم أضرب حثالة الأمة ببعضهم .</s><s>اللهم انصر الصالحين والناصحين .</s><s>اللهم ارفع قدر العفيفات الصادقات .</s><s>وأخرجنا بصدق نياتنا وكل من دافع عن الدين من بينهم سالمين غانمين مأجورين .</s></s>	No	279	فيصل_الشهري_مطلب_ياقديس		100+	0	1	0.0	4
818	1222618427677970432	<s><s>- النسويه هالشهرين تتعامل مثل الجرذ اللي كلن مايبيه ..</s><s>المطوعطيها بالنعال والذوق العام يحبسها ثم يجي النسوي يبتزها  </s></s>	No	116			100+	0	0	0.0	0
819	1222621435610517504	<s><s>النسوية الشهيرة -فيروز- ترد على كُل اتهاماته ضد النسويات</s></s>	No	56			51-60	0	0	0.0	0
820	1222625623392292864	<s><s>لو الرجالة المصرية زعلانين فعلا على سمعتهم اللي بقت زي الزفت في التحرش و القذارة على الأقل ماتهربوش المتحرشين و لا تدافعوا عنهم عشان كدة تبقوا مافرقتوش عنهم حاجة انت بتساعده يسوء سمعتك و أكيد أكيد أهل بيتك هيطولهم القرف</s></s>	No	219			100+	0	0	0.0	0
821	1222625952313806848	<s><s>اختلف مع النسويات وامقت تفكيرهم وألفاظهم وطريقة نقاشهم وتعرضت لأسوء الشتم منهم ومن متابعينهم ، ومع ذلك الله لا يجعلني اتتبع من يريد فضحهم وابتزازهم ونشر خصوصياتهم وليس من حقي وحق كل شخص يتتبع ذلك وتأكد كلنا اخطاء وزلات ولولا ستر الله علينا ما استطعنا نخرج للناس.</s><s>إسأل الله العافيه</s></s>	No	280			100+	0	0	0.0	0
